,vitaminA,vitaminD,vitaminE,vitaminK,vitaminB1,vitaminB2,vitaminB6,vitaminB12,vitaminC,nicotinic_acid,pantothenic,folic_acid,biotin,calcium,magnesium,iron,copper,selenium,iodine,manganese,molybdenum,chrome,prod_name
6441,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,보스바디(BOSS BODY)
6442,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,보스바디(BOSS BODY)(전량수출용)
6443,0.0,10.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보스웰리아 7데이즈
6444,0.0,10.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,55.0,0.0,3.0,0.0,0.0,보스웰리아 BCC
6445,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,94.5,0.0,0.0,16.5,0.0,0.0,0.0,0.0,보스웰리아 관절락(樂) 프리미엄
6446,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,94.5,0.0,0.0,16.5,0.0,0.0,0.0,0.0,보스웰리아 관절락(樂) 프리미엄
6447,0.0,10.0,0.0,70.0,0.0,2.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,3.0,0.0,0.0,보스웰리아 세라트린
6448,0.0,3.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,3.0,0.0,0.0,보스웰리아 엑스퍼트
6449,0.0,10.0,0.0,70.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보스웰리아 엑스퍼트 액티브
6450,0.0,10.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,3.0,0.0,0.0,보스웰리아 패스트액팅
6451,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보스칼시(BOSS CALCI)(전량수출용)
6452,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보스키즈(BOSS Kids)
6453,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보스키즈(BOSS Kids)(전량수출용)
6454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보습엔 곤약 세라마이드
6455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보습케어
6456,0.0,0.0,5.5,0.0,1.0,0.0,6.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보에센판두라
6457,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,69.84,10.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보여주다슬림라인
6458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보움 에센셜 케어 엽산
6459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,0.0,0.0,0.0,0.0,0.0,0.0,보움 에센셜 케어 철분
6460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보해미
6461,0.0,100.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,복합 DK 츄어블
6462,0.0,20.0,5.0,0.0,0.0,2.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,복합 마그네슘 젤리
6463,0.0,10.0,5.5,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,30.0,복합 비타민C 1000
6464,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,복합 프로바이오틱스 포뮬러
6465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.8,150.0,0.0,3.0,50.0,100.0,복합미네랄
6466,700.0,10.0,11.0,0.0,1.0,2.0,6.0,12.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,150.0,0.0,0.0,0.0,복합비타민
6467,0.0,0.0,0.0,0.0,1.0,2.0,6.0,12.0,0.0,4.5,25.0,800.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,복합비타민B 에너지 케어
6468,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,16.6,0.0,2.7,0.0,0.0,복합쏘팔메토포맨파워
6469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,복합헤모철플러스
6470,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본 온가족 혼합유산균
6471,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,본 칼마디 케어
6472,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본 케어 칼슘 마그네슘 아연 비타민D
6473,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본(BONE)케어
6474,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,15.0,5.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본(本) 다이어트
6475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본가(Bournga)(전량수출용)
6476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본래로 본래관절
6477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본세이프
6478,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본앤조인트 플러스
6479,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,105.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,본앤칼슘마그네슘
6480,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본업플러스
6481,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본채우는 비타민D+
6482,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,15.0,5.0,0.0,3000.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,본초미 채우미 비오틴
6483,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,100.0,15.0,7.5,400.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본초미 채우미 비오틴 티
6484,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본칼슘골드
6485,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,120.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,본칼슘앤마그네슘
6486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,210.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본케어 발효칼슘 마그네슘
6487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본케어 발효칼슘 마그네슘
6488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본케어 발효칼슘 마그네슘
6489,0.0,50.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본케어 비타민DK 2 플러스
6490,0.0,50.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본케어 비타민DK 2 플러스
6491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본케어칼슘골드
6492,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본케어프리미엄
6493,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본퀸OPB
6494,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본킹
6495,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본킹플러스
6496,0.0,10.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,본트리션
6497,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본티움(Bontium)
6498,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,400.0,200.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,본포뮬러
6499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,200.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,본포뮬러젤리
6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,200.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,본포뮬러젤리
6501,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,64.2,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본포뮬러칼슘함유제품
6502,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본포본
6503,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,본프라임
6504,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,155.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,본프라임V(브이)2
6505,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본헬스케어 비타민D 2000IU
6506,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본헬스케어 비타민D 2000IU
6507,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본헬스케어 비타민D 5000IU
6508,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본헬스케어 어골칼슘 PGA
6509,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,본헬스케어 칼슘마그네슘아연비타민D
6510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,볼빅 비비탱 플러스 BallVic BiViTang Plus
6511,0.0,10.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,부광 프리미엄 코엔자임Q10
6512,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,부광마그빈
6513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,부광온통관절탄탄보
6514,700.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,부광화인메가(FINE MEGA)
6515,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,30.0,부기(BOOGIE)에 빠지다
6516,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"부르릉 슬림 가르시니아 Max 2,800mg(Brrrr Slim Garcinia Max 2,800mg)"
6517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,부모사랑효칼슘
6518,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,부스터 Booster
6519,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,부스터 Booster
6520,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,부스터 Booster
6521,700.0,10.0,11.0,0.0,1.0,2.0,6.0,12.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,부스터 엑스
6522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,부스터미네랄
6523,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,15.0,0.0,0.0,30.0,0.0,95.0,0.0,0.0,0.0,45.0,900.0,0.0,0.0,부스터샷 에브리비타
6524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,부스터에스
6525,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,부스트업 밀크씨슬
6526,700.0,10.0,11.0,70.0,1.0,2.0,6.0,12.0,100.0,15.0,5.0,400.0,30.0,210.0,94.5,0.0,0.8,55.0,0.0,3.0,0.0,0.0,부원건강 종합비타민19
6527,700.0,10.0,11.0,70.0,1.0,2.0,6.0,12.0,100.0,15.0,5.0,400.0,32.0,210.0,94.5,12.0,0.8,55.0,150.0,3.0,25.0,50.0,부원건강멀티비타민&미네랄
6528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,부탁해요. 장아장아 유산균
6529,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,부화당 연질캡슐
6530,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,부화당 연질캡슐
6531,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,부화보 연질캡슐
6532,700.0,10.0,0.0,0.0,1.0,2.0,6.0,0.0,100.0,15.0,5.0,0.0,60.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,분홍이 15플러스 비포 가르시니아 시즌3
6533,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,5.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,분홍이 슬림밸런스&비오틴
6534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,분홍이 쓰리데이즈
6535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,분홍이 액티브 버닝
6536,700.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,30.0,7.5,0.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,분홍이 포켓다이어트
6537,700.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,100.0,15.0,5.0,0.0,60.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,분홍이 플러스 비포 그린라이트 가르시니아 12플러스
6538,0.0,0.0,3.3,0.0,1.0,2.0,6.0,0.0,0.0,20.0,1.5,120.0,30.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,불꽃표 눈에 참좋은 루테인
6539,0.0,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,불로송(不.老.松) (전량수출용)
6540,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,180.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,붕붕
6541,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,뷰라이트 루테인
6542,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰라이트루테인
6543,700.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,뷰빗 유브이 케어 로즈마리
6544,210.0,3.0,3.3,0.0,0.0,0.0,6.0,0.0,100.0,4.5,5.0,0.0,2500.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,뷰빗 콜라겐 비오틴
6545,700.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰테인플러스+
6546,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰트리 파워칸 맥스
6547,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰트리알티지오메가3
6548,0.0,0.0,11.0,0.0,0.0,2.0,6.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰트리활력앰플
6549,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,200.0,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티 샤프 슬림 핏
6550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티 이너겐정
6551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티 포스트바이오틱스
6552,0.0,0.0,11.0,0.0,0.0,2.0,6.0,0.0,300.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티 하이디 부스터 정제
6553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티:브 모자란듯 비오틴
6554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,뷰티나이트 히알루론샷
6555,700.0,0.0,11.0,0.0,0.0,2.0,6.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티마스터
6556,0.0,50.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티마스터 피에스트로
6557,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,3.0,0.0,0.0,뷰티몬스터 디너컷 다이어트
6558,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티몬스터 바디톡톡 다이어트
6559,0.0,10.0,0.0,0.0,1.0,2.0,6.0,0.0,100.0,30.0,10.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티몬스터 칼로컷 다이어트
6560,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티미인
6561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티미인 히알루론산
6562,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티비타디럭스
6563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티비타민C
6564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티비타민C1000
6565,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티소야(Beauty Soya)
6566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티스킨 히알루론산
6567,0.0,3.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티스타석류스킨
6568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티스틱 히알루C
6569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티스틱 히알루C
6570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티슬림다이어트
6571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,뷰티습관 빨강석류C+
6572,550.0,0.0,3.63,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,뷰티아이 루테인
